ANO,MES,ESTADO,REGIAO,CONSUMO_T
2016,JUN,PIAUÍ,NORDESTE,",,,"
2016,JUN,CEARÁ,NORDESTE,",,,"
2016,JUN,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,JUN,PARAÍBA,NORDESTE,",,,"
2016,JUN,PERNAMBUCO,NORDESTE,",,,"
2016,JUN,ALAGOAS,NORDESTE,",,,"
2016,JUN,SERGIPE,NORDESTE,",,,"
2016,JUN,BAHIA,NORDESTE,",,,"
2016,JUN,AJUSTES,NORDESTE,",,,"
2016,JUN,MINAS GERAIS,SUDESTE,",,,"
2016,JUN,ESPÍRITO SANTO,SUDESTE,",,,"
2016,JUN,RIO DE JANEIRO,SUDESTE,",,,"
2016,JUN,SÃO PAULO,SUDESTE,",,,"
2016,JUN,AJUSTES,SUDESTE,",,,"
2016,JUN,PARANÁ,SUL,",,,"
2016,JUN,SANTA CATARINA,SUL,",,,"
2016,JUN,RIO GRANDE DO SUL,SUL,",,,"
2016,JUN,AJUSTES,SUL,",,,"
2016,JUN,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,JUN,MATO GROSSO,CENTRO-OESTE,",,,"
2016,JUN,GOIÁS,CENTRO-OESTE,",,,"
2016,JUN,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2016,JUL,RONDÔNIA,NORTE,",,,"
2016,JUL,ACRE,NORTE,",,,"
2016,JUL,AMAZONAS,NORTE,",,,"
2016,JUL,RORAIMA,NORTE,",,,"
2016,JUL,PARÁ,NORTE,",,,"
2016,JUL,AMAPÁ,NORTE,",,,"
2016,JUL,TOCANTINS,NORTE,",,,"
2016,JUL,MARANHÃO,NORDESTE,",,,"
2016,JUL,PIAUÍ,NORDESTE,",,,"
2016,JUL,CEARÁ,NORDESTE,",,,"
2016,JUL,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,JUL,PARAÍBA,NORDESTE,",,,"
2016,JUL,PERNAMBUCO,NORDESTE,",,,"
2016,JUL,ALAGOAS,NORDESTE,",,,"
2016,JUL,SERGIPE,NORDESTE,",,,"
2016,JUL,BAHIA,NORDESTE,",,,"
2016,JUL,AJUSTES,NORDESTE,",,,"
2016,JUL,MINAS GERAIS,SUDESTE,",,,"
2016,JUL,ESPÍRITO SANTO,SUDESTE,",,,"
2016,JUL,RIO DE JANEIRO,SUDESTE,",,,"
2016,JUL,SÃO PAULO,SUDESTE,",,,"
2016,JUL,AJUSTES,SUDESTE,",,,"
2016,JUL,PARANÁ,SUL,",,,"
2016,JUL,SANTA CATARINA,SUL,",,,"
2016,JUL,RIO GRANDE DO SUL,SUL,",,,"
2016,JUL,AJUSTES,SUL,",,,"
2016,JUL,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,JUL,MATO GROSSO,CENTRO-OESTE,",,,"
2016,JUL,GOIÁS,CENTRO-OESTE,",,,"
2016,JUL,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2016,AGO,RONDÔNIA,NORTE,",,,"
2016,AGO,ACRE,NORTE,",,,"
2016,AGO,AMAZONAS,NORTE,",,,"
2016,AGO,RORAIMA,NORTE,",,,"
2016,AGO,PARÁ,NORTE,",,,"
2016,AGO,AMAPÁ,NORTE,",,,"
2016,AGO,TOCANTINS,NORTE,",,,"
2016,AGO,MARANHÃO,NORDESTE,",,,"
2016,AGO,PIAUÍ,NORDESTE,",,,"
2016,AGO,CEARÁ,NORDESTE,",,,"
2016,AGO,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,AGO,PARAÍBA,NORDESTE,",,,"
2016,AGO,PERNAMBUCO,NORDESTE,",,,"
2016,AGO,ALAGOAS,NORDESTE,",,,"
2016,AGO,SERGIPE,NORDESTE,",,,"
2016,AGO,BAHIA,NORDESTE,",,,"
2016,AGO,AJUSTES,NORDESTE,",,,"
2016,AGO,MINAS GERAIS,SUDESTE,",,,"
2016,AGO,ESPÍRITO SANTO,SUDESTE,",,,"
2016,AGO,RIO DE JANEIRO,SUDESTE,",,,"
2016,AGO,SÃO PAULO,SUDESTE,",,,"
2016,AGO,AJUSTES,SUDESTE,",,,"
2016,AGO,PARANÁ,SUL,",,,"
2016,AGO,SANTA CATARINA,SUL,",,,"
2016,AGO,RIO GRANDE DO SUL,SUL,",,,"
2016,AGO,AJUSTES,SUL,",,,"
2016,AGO,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,AGO,MATO GROSSO,CENTRO-OESTE,",,,"
2016,AGO,GOIÁS,CENTRO-OESTE,",,,"
2016,AGO,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2016,SET,RONDÔNIA,NORTE,",,,"
2016,SET,ACRE,NORTE,",,,"
2016,SET,AMAZONAS,NORTE,",,,"
2016,SET,RORAIMA,NORTE,",,,"
2016,SET,PARÁ,NORTE,",,,"
2016,SET,AMAPÁ,NORTE,",,,"
2016,SET,TOCANTINS,NORTE,",,,"
2016,SET,MARANHÃO,NORDESTE,",,,"
2016,SET,PIAUÍ,NORDESTE,",,,"
2016,SET,CEARÁ,NORDESTE,",,,"
2016,SET,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,SET,PARAÍBA,NORDESTE,",,,"
2016,SET,PERNAMBUCO,NORDESTE,",,,"
2016,SET,ALAGOAS,NORDESTE,",,,"
2016,SET,SERGIPE,NORDESTE,",,,"
2016,SET,BAHIA,NORDESTE,",,,"
2016,SET,AJUSTES,NORDESTE,",,,"
2016,SET,MINAS GERAIS,SUDESTE,",,,"
2016,SET,ESPÍRITO SANTO,SUDESTE,",,,"
2016,SET,RIO DE JANEIRO,SUDESTE,",,,"
2016,SET,SÃO PAULO,SUDESTE,",,,"
2016,SET,AJUSTES,SUDESTE,",,,"
2016,SET,PARANÁ,SUL,",,,"
2016,SET,SANTA CATARINA,SUL,",,,"
2016,SET,RIO GRANDE DO SUL,SUL,",,,"
2016,SET,AJUSTES,SUL,",,,"
2016,SET,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,SET,MATO GROSSO,CENTRO-OESTE,",,,"
2016,SET,GOIÁS,CENTRO-OESTE,",,,"
2016,SET,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2016,OUT,RONDÔNIA,NORTE,",,,"
2016,OUT,ACRE,NORTE,",,,"
2016,OUT,AMAZONAS,NORTE,",,,"
2016,OUT,RORAIMA,NORTE,",,,"
2016,OUT,PARÁ,NORTE,",,,"
2016,OUT,AMAPÁ,NORTE,",,,"
2016,OUT,TOCANTINS,NORTE,",,,"
2016,OUT,MARANHÃO,NORDESTE,",,,"
2016,OUT,PIAUÍ,NORDESTE,",,,"
2016,OUT,CEARÁ,NORDESTE,",,,"
2016,OUT,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,OUT,PARAÍBA,NORDESTE,",,,"
2016,OUT,PERNAMBUCO,NORDESTE,",,,"
2016,OUT,ALAGOAS,NORDESTE,",,,"
2016,OUT,SERGIPE,NORDESTE,",,,"
2016,OUT,BAHIA,NORDESTE,",,,"
2016,OUT,AJUSTES,NORDESTE,",,,"
2016,OUT,MINAS GERAIS,SUDESTE,",,,"
2016,OUT,ESPÍRITO SANTO,SUDESTE,",,,"
2016,OUT,RIO DE JANEIRO,SUDESTE,",,,"
2016,OUT,SÃO PAULO,SUDESTE,",,,"
2016,OUT,AJUSTES,SUDESTE,",,,"
2016,OUT,PARANÁ,SUL,",,,"
2016,OUT,SANTA CATARINA,SUL,",,,"
2016,OUT,RIO GRANDE DO SUL,SUL,",,,"
2016,OUT,AJUSTES,SUL,",,,"
2016,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,OUT,MATO GROSSO,CENTRO-OESTE,",,,"
2016,OUT,GOIÁS,CENTRO-OESTE,",,,"
2016,OUT,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2016,NOV,RONDÔNIA,NORTE,",,,"
2016,NOV,ACRE,NORTE,",,,"
2016,NOV,AMAZONAS,NORTE,",,,"
2016,NOV,RORAIMA,NORTE,",,,"
2016,NOV,PARÁ,NORTE,",,,"
2016,NOV,AMAPÁ,NORTE,",,,"
2016,NOV,TOCANTINS,NORTE,",,,"
2016,NOV,MARANHÃO,NORDESTE,",,,"
2016,NOV,PIAUÍ,NORDESTE,",,,"
2016,NOV,CEARÁ,NORDESTE,",,,"
2016,NOV,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,NOV,PARAÍBA,NORDESTE,",,,"
2016,NOV,PERNAMBUCO,NORDESTE,",,,"
2016,NOV,ALAGOAS,NORDESTE,",,,"
2016,NOV,SERGIPE,NORDESTE,",,,"
2016,NOV,BAHIA,NORDESTE,",,,"
2016,NOV,AJUSTES,NORDESTE,",,,"
2016,NOV,MINAS GERAIS,SUDESTE,",,,"
2016,NOV,ESPÍRITO SANTO,SUDESTE,",,,"
2016,NOV,RIO DE JANEIRO,SUDESTE,",,,"
2016,NOV,SÃO PAULO,SUDESTE,",,,"
2016,NOV,AJUSTES,SUDESTE,",,,"
2016,NOV,PARANÁ,SUL,",,,"
2016,NOV,SANTA CATARINA,SUL,",,,"
2016,NOV,RIO GRANDE DO SUL,SUL,",,,"
2016,NOV,AJUSTES,SUL,",,,"
2016,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,NOV,MATO GROSSO,CENTRO-OESTE,",,,"
2016,NOV,GOIÁS,CENTRO-OESTE,",,,"
2016,NOV,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2016,DEZ,RONDÔNIA,NORTE,",,,"
2016,DEZ,ACRE,NORTE,",,,"
2016,DEZ,AMAZONAS,NORTE,",,,"
2016,DEZ,RORAIMA,NORTE,",,,"
2016,DEZ,PARÁ,NORTE,",,,"
2016,DEZ,AMAPÁ,NORTE,",,,"
2016,DEZ,TOCANTINS,NORTE,",,,"
2016,DEZ,MARANHÃO,NORDESTE,",,,"
2016,DEZ,PIAUÍ,NORDESTE,",,,"
2016,DEZ,CEARÁ,NORDESTE,",,,"
2016,DEZ,RIO GRANDE DO NORTE,NORDESTE,",,,"
2016,DEZ,PARAÍBA,NORDESTE,",,,"
2016,DEZ,PERNAMBUCO,NORDESTE,",,,"
2016,DEZ,ALAGOAS,NORDESTE,",,,"
2016,DEZ,SERGIPE,NORDESTE,",,,"
2016,DEZ,BAHIA,NORDESTE,",,,"
2016,DEZ,AJUSTES,NORDESTE,",,,"
2016,DEZ,MINAS GERAIS,SUDESTE,",,,"
2016,DEZ,ESPÍRITO SANTO,SUDESTE,",,,"
2016,DEZ,RIO DE JANEIRO,SUDESTE,",,,"
2016,DEZ,SÃO PAULO,SUDESTE,",,,"
2016,DEZ,AJUSTES,SUDESTE,",,,"
2016,DEZ,PARANÁ,SUL,",,,"
2016,DEZ,SANTA CATARINA,SUL,",,,"
2016,DEZ,RIO GRANDE DO SUL,SUL,",,,"
2016,DEZ,AJUSTES,SUL,",,,"
2016,DEZ,MATO GROSSO DO SUL,CENTRO-OESTE,",,,"
2016,DEZ,MATO GROSSO,CENTRO-OESTE,",,,"
2016,DEZ,GOIÁS,CENTRO-OESTE,",,,"
2016,DEZ,DISTRITO FEDERAL,CENTRO-OESTE,",,,"
2017,JAN,RONDÔNIA,NORTE,29715
2017,JAN,ACRE,NORTE,10406
2017,JAN,AMAZONAS,NORTE,61287
2017,JAN,RORAIMA,NORTE,8438
2017,JAN,PARÁ,NORTE,135014
2017,JAN,AMAPÁ,NORTE,12495
2017,JAN,TOCANTINS,NORTE,42290
2017,JAN,MARANHÃO,NORDESTE,87564
2017,JAN,PIAUÍ,NORDESTE,72379
2017,JAN,CEARÁ,NORDESTE,183792
2017,JAN,RIO GRANDE DO NORTE,NORDESTE,57594
2017,JAN,PARAÍBA,NORDESTE,70672
2017,JAN,PERNAMBUCO,NORDESTE,177729
2017,JAN,ALAGOAS,NORDESTE,38666
2017,JAN,SERGIPE,NORDESTE,44274
2017,JAN,BAHIA,NORDESTE,271530
2017,JAN,AJUSTES,NORDESTE,94000
2017,JAN,MINAS GERAIS,SUDESTE,390594
2017,JAN,ESPÍRITO SANTO,SUDESTE,99131
2017,JAN,RIO DE JANEIRO,SUDESTE,196955
2017,JAN,SÃO PAULO,SUDESTE,729273
2017,JAN,AJUSTES,SUDESTE,400000
2017,JAN,PARANÁ,SUL,311636
2017,JAN,SANTA CATARINA,SUL,220479
2017,JAN,RIO GRANDE DO SUL,SUL,218098
2017,JAN,AJUSTES,SUL,4000
2017,JAN,MATO GROSSO DO SUL,CENTRO-OESTE,73279
2017,JAN,MATO GROSSO,CENTRO-OESTE,83130
2017,JAN,GOIÁS,CENTRO-OESTE,168182
2017,JAN,DISTRITO FEDERAL,CENTRO-OESTE,45454
2017,FEV,RONDÔNIA,NORTE,29662
2017,FEV,ACRE,NORTE,9081
2017,FEV,AMAZONAS,NORTE,44068
2017,FEV,RORAIMA,NORTE,6557
2017,FEV,PARÁ,NORTE,116872
2017,FEV,AMAPÁ,NORTE,8322
2017,FEV,TOCANTINS,NORTE,33787
2017,FEV,MARANHÃO,NORDESTE,66661
2017,FEV,PIAUÍ,NORDESTE,54656
2017,FEV,CEARÁ,NORDESTE,134739
2017,FEV,RIO GRANDE DO NORTE,NORDESTE,52722
2017,FEV,PARAÍBA,NORDESTE,58962
2017,FEV,PERNAMBUCO,NORDESTE,143388
2017,FEV,ALAGOAS,NORDESTE,32321
2017,FEV,SERGIPE,NORDESTE,37579
2017,FEV,BAHIA,NORDESTE,213266
2017,FEV,AJUSTES,NORDESTE,91000
2017,FEV,MINAS GERAIS,SUDESTE,338767
2017,FEV,ESPÍRITO SANTO,SUDESTE,77958
2017,FEV,RIO DE JANEIRO,SUDESTE,175917
2017,FEV,SÃO PAULO,SUDESTE,757915
2017,FEV,AJUSTES,SUDESTE,400000
2017,FEV,PARANÁ,SUL,280736
2017,FEV,SANTA CATARINA,SUL,211861
2017,FEV,RIO GRANDE DO SUL,SUL,196675
2017,FEV,AJUSTES,SUL,4000
2017,FEV,MATO GROSSO DO SUL,CENTRO-OESTE,66462
2017,FEV,MATO GROSSO,CENTRO-OESTE,65293
2017,FEV,GOIÁS,CENTRO-OESTE,146310
2017,FEV,DISTRITO FEDERAL,CENTRO-OESTE,35599
2017,MAR,RONDÔNIA,NORTE,31408
2017,MAR,ACRE,NORTE,9545
2017,MAR,AMAZONAS,NORTE,62847
2017,MAR,RORAIMA,NORTE,8184
2017,MAR,PARÁ,NORTE,131959
2017,MAR,AMAPÁ,NORTE,11373
2017,MAR,TOCANTINS,NORTE,41594
2017,MAR,MARANHÃO,NORDESTE,78801
2017,MAR,PIAUÍ,NORDESTE,69984
2017,MAR,CEARÁ,NORDESTE,151819
2017,MAR,RIO GRANDE DO NORTE,NORDESTE,63109
2017,MAR,PARAÍBA,NORDESTE,73459
2017,MAR,PERNAMBUCO,NORDESTE,188227
2017,MAR,ALAGOAS,NORDESTE,41937
2017,MAR,SERGIPE,NORDESTE,48016
2017,MAR,BAHIA,NORDESTE,285938
2017,MAR,AJUSTES,NORDESTE,95000
2017,MAR,MINAS GERAIS,SUDESTE,419962
2017,MAR,ESPÍRITO SANTO,SUDESTE,105434
2017,MAR,RIO DE JANEIRO,SUDESTE,208629
2017,MAR,SÃO PAULO,SUDESTE,923634
2017,MAR,AJUSTES,SUDESTE,445000
2017,MAR,PARANÁ,SUL,352332
2017,MAR,SANTA CATARINA,SUL,258760
2017,MAR,RIO GRANDE DO SUL,SUL,251395
2017,MAR,AJUSTES,SUL,4000
2017,MAR,MATO GROSSO DO SUL,CENTRO-OESTE,79514
2017,MAR,MATO GROSSO,CENTRO-OESTE,90338
2017,MAR,GOIÁS,CENTRO-OESTE,191374
2017,MAR,DISTRITO FEDERAL,CENTRO-OESTE,49981
2017,ABR,RONDÔNIA,NORTE,29484
2017,ABR,ACRE,NORTE,10130
2017,ABR,AMAZONAS,NORTE,30374
2017,ABR,RORAIMA,NORTE,8092
2017,ABR,PARÁ,NORTE,116171
2017,ABR,AMAPÁ,NORTE,9651
2017,ABR,TOCANTINS,NORTE,36019
2017,ABR,MARANHÃO,NORDESTE,67256
2017,ABR,PIAUÍ,NORDESTE,58643
2017,ABR,CEARÁ,NORDESTE,124858
2017,ABR,RIO GRANDE DO NORTE,NORDESTE,49356
2017,ABR,PARAÍBA,NORDESTE,59150
2017,ABR,PERNAMBUCO,NORDESTE,143049
2017,ABR,ALAGOAS,NORDESTE,31982
2017,ABR,SERGIPE,NORDESTE,38263
2017,ABR,BAHIA,NORDESTE,219576
2017,ABR,AJUSTES,NORDESTE,99500
2017,ABR,MINAS GERAIS,SUDESTE,387800
2017,ABR,ESPÍRITO SANTO,SUDESTE,86699
2017,ABR,RIO DE JANEIRO,SUDESTE,181933
2017,ABR,SÃO PAULO,SUDESTE,756663
2017,ABR,AJUSTES,SUDESTE,406000
2017,ABR,PARANÁ,SUL,280856
2017,ABR,SANTA CATARINA,SUL,211393
2017,ABR,RIO GRANDE DO SUL,SUL,199081
2017,ABR,AJUSTES,SUL,3500
2017,ABR,MATO GROSSO DO SUL,CENTRO-OESTE,63281
2017,ABR,MATO GROSSO,CENTRO-OESTE,83188
2017,ABR,GOIÁS,CENTRO-OESTE,164318
2017,ABR,DISTRITO FEDERAL,CENTRO-OESTE,39881
2017,MAI,RONDÔNIA,NORTE,33601
2017,MAI,ACRE,NORTE,14451
2017,MAI,AMAZONAS,NORTE,60003
2017,MAI,RORAIMA,NORTE,7806
2017,MAI,PARÁ,NORTE,132242
2017,MAI,AMAPÁ,NORTE,10855
2017,MAI,TOCANTINS,NORTE,45143
2017,MAI,MARANHÃO,NORDESTE,84280
2017,MAI,PIAUÍ,NORDESTE,72337
2017,MAI,CEARÁ,NORDESTE,162684
2017,MAI,RIO GRANDE DO NORTE,NORDESTE,55725
2017,MAI,PARAÍBA,NORDESTE,64833
2017,MAI,PERNAMBUCO,NORDESTE,148068
2017,MAI,ALAGOAS,NORDESTE,28499
2017,MAI,SERGIPE,NORDESTE,40413
2017,MAI,BAHIA,NORDESTE,267203
2017,MAI,AJUSTES,NORDESTE,117000
2017,MAI,MINAS GERAIS,SUDESTE,391122
2017,MAI,ESPÍRITO SANTO,SUDESTE,90574
2017,MAI,RIO DE JANEIRO,SUDESTE,187947
2017,MAI,SÃO PAULO,SUDESTE,872715
2017,MAI,AJUSTES,SUDESTE,414000
2017,MAI,PARANÁ,SUL,319397
2017,MAI,SANTA CATARINA,SUL,249531
2017,MAI,RIO GRANDE DO SUL,SUL,220793
2017,MAI,AJUSTES,SUL,4500
2017,MAI,MATO GROSSO DO SUL,CENTRO-OESTE,77205
2017,MAI,MATO GROSSO,CENTRO-OESTE,107230
2017,MAI,GOIÁS,CENTRO-OESTE,211049
2017,MAI,DISTRITO FEDERAL,CENTRO-OESTE,48598
2017,JUN,RONDÔNIA,NORTE,36905
2017,JUN,ACRE,NORTE,13218
2017,JUN,AMAZONAS,NORTE,81014
2017,JUN,RORAIMA,NORTE,10831
2017,JUN,PARÁ,NORTE,135615
2017,JUN,AMAPÁ,NORTE,13970
2017,JUN,TOCANTINS,NORTE,41704
2017,JUN,MARANHÃO,NORDESTE,86501
2017,JUN,PIAUÍ,NORDESTE,70968
2017,JUN,CEARÁ,NORDESTE,169251
2017,JUN,RIO GRANDE DO NORTE,NORDESTE,50796
2017,JUN,PARAÍBA,NORDESTE,63840
2017,JUN,PERNAMBUCO,NORDESTE,133872
2017,JUN,ALAGOAS,NORDESTE,22626
2017,JUN,SERGIPE,NORDESTE,34053
2017,JUN,BAHIA,NORDESTE,240714
2017,JUN,AJUSTES,NORDESTE,118000
2017,JUN,MINAS GERAIS,SUDESTE,409739
2017,JUN,ESPÍRITO SANTO,SUDESTE,85148
2017,JUN,RIO DE JANEIRO,SUDESTE,181556
2017,JUN,SÃO PAULO,SUDESTE,844988
2017,JUN,AJUSTES,SUDESTE,436000
2017,JUN,PARANÁ,SUL,295932
2017,JUN,SANTA CATARINA,SUL,231359
2017,JUN,RIO GRANDE DO SUL,SUL,211546
2017,JUN,AJUSTES,SUL,5000
2017,JUN,MATO GROSSO DO SUL,CENTRO-OESTE,71168
2017,JUN,MATO GROSSO,CENTRO-OESTE,105397
2017,JUN,GOIÁS,CENTRO-OESTE,198789
2017,JUN,DISTRITO FEDERAL,CENTRO-OESTE,49942
2017,JUL,RONDÔNIA,NORTE,36094
2017,JUL,ACRE,NORTE,13552
2017,JUL,AMAZONAS,NORTE,64862
2017,JUL,RORAIMA,NORTE,7703
2017,JUL,PARÁ,NORTE,136117
2017,JUL,AMAPÁ,NORTE,12399
2017,JUL,TOCANTINS,NORTE,45710
2017,JUL,MARANHÃO,NORDESTE,88780
2017,JUL,PIAUÍ,NORDESTE,75913
2017,JUL,CEARÁ,NORDESTE,179243
2017,JUL,RIO GRANDE DO NORTE,NORDESTE,48750
2017,JUL,PARAÍBA,NORDESTE,61721
2017,JUL,PERNAMBUCO,NORDESTE,131464
2017,JUL,ALAGOAS,NORDESTE,21340
2017,JUL,SERGIPE,NORDESTE,36174
2017,JUL,BAHIA,NORDESTE,250101
2017,JUL,AJUSTES,NORDESTE,124000
2017,JUL,MINAS GERAIS,SUDESTE,413460
2017,JUL,ESPÍRITO SANTO,SUDESTE,86678
2017,JUL,RIO DE JANEIRO,SUDESTE,185846
2017,JUL,SÃO PAULO,SUDESTE,910653
2017,JUL,AJUSTES,SUDESTE,489000
2017,JUL,PARANÁ,SUL,354558
2017,JUL,SANTA CATARINA,SUL,265999
2017,JUL,RIO GRANDE DO SUL,SUL,244680
2017,JUL,AJUSTES,SUL,5500
2017,JUL,MATO GROSSO DO SUL,CENTRO-OESTE,80517
2017,JUL,MATO GROSSO,CENTRO-OESTE,120055
2017,JUL,GOIÁS,CENTRO-OESTE,205551
2017,JUL,DISTRITO FEDERAL,CENTRO-OESTE,53235
2017,AGO,RONDÔNIA,NORTE,42556
2017,AGO,ACRE,NORTE,15826
2017,AGO,AMAZONAS,NORTE,49885
2017,AGO,RORAIMA,NORTE,8956
2017,AGO,PARÁ,NORTE,136475
2017,AGO,AMAPÁ,NORTE,11268
2017,AGO,TOCANTINS,NORTE,45564
2017,AGO,MARANHÃO,NORDESTE,86195
2017,AGO,PIAUÍ,NORDESTE,74774
2017,AGO,CEARÁ,NORDESTE,194134
2017,AGO,RIO GRANDE DO NORTE,NORDESTE,59738
2017,AGO,PARAÍBA,NORDESTE,69240
2017,AGO,PERNAMBUCO,NORDESTE,151370
2017,AGO,ALAGOAS,NORDESTE,26848
2017,AGO,SERGIPE,NORDESTE,38394
2017,AGO,BAHIA,NORDESTE,277528
2017,AGO,AJUSTES,NORDESTE,132500
2017,AGO,MINAS GERAIS,SUDESTE,497019
2017,AGO,ESPÍRITO SANTO,SUDESTE,100174
2017,AGO,RIO DE JANEIRO,SUDESTE,200671
2017,AGO,SÃO PAULO,SUDESTE,937696
2017,AGO,AJUSTES,SUDESTE,501000
2017,AGO,PARANÁ,SUL,360106
2017,AGO,SANTA CATARINA,SUL,277169
2017,AGO,RIO GRANDE DO SUL,SUL,252183
2017,AGO,AJUSTES,SUL,5500
2017,AGO,MATO GROSSO DO SUL,CENTRO-OESTE,81348
2017,AGO,MATO GROSSO,CENTRO-OESTE,125769
2017,AGO,GOIÁS,CENTRO-OESTE,230558
2017,AGO,DISTRITO FEDERAL,CENTRO-OESTE,59290
2017,SET,RONDÔNIA,NORTE,41193
2017,SET,ACRE,NORTE,14869
2017,SET,AMAZONAS,NORTE,53130
2017,SET,RORAIMA,NORTE,8626
2017,SET,PARÁ,NORTE,125300
2017,SET,AMAPÁ,NORTE,8741
2017,SET,TOCANTINS,NORTE,43754
2017,SET,MARANHÃO,NORDESTE,84121
2017,SET,PIAUÍ,NORDESTE,72484
2017,SET,CEARÁ,NORDESTE,186948
2017,SET,RIO GRANDE DO NORTE,NORDESTE,60303
2017,SET,PARAÍBA,NORDESTE,70048
2017,SET,PERNAMBUCO,NORDESTE,154276
2017,SET,ALAGOAS,NORDESTE,28074
2017,SET,SERGIPE,NORDESTE,35688
2017,SET,BAHIA,NORDESTE,270092
2017,SET,AJUSTES,NORDESTE,145000
2017,SET,MINAS GERAIS,SUDESTE,476478
2017,SET,ESPÍRITO SANTO,SUDESTE,89777
2017,SET,RIO DE JANEIRO,SUDESTE,207913
2017,SET,SÃO PAULO,SUDESTE,871611
2017,SET,AJUSTES,SUDESTE,509000
2017,SET,PARANÁ,SUL,350123
2017,SET,SANTA CATARINA,SUL,245824
2017,SET,RIO GRANDE DO SUL,SUL,249403
2017,SET,AJUSTES,SUL,5000
2017,SET,MATO GROSSO DO SUL,CENTRO-OESTE,76509
2017,SET,MATO GROSSO,CENTRO-OESTE,112904
2017,SET,GOIÁS,CENTRO-OESTE,209621
2017,SET,DISTRITO FEDERAL,CENTRO-OESTE,54875
2017,OUT,RONDÔNIA,NORTE,37053
2017,OUT,ACRE,NORTE,14734
2017,OUT,AMAZONAS,NORTE,57796
2017,OUT,RORAIMA,NORTE,6735
2017,OUT,PARÁ,NORTE,132627
2017,OUT,AMAPÁ,NORTE,12358
2017,OUT,TOCANTINS,NORTE,48554
2017,OUT,MARANHÃO,NORDESTE,88187
2017,OUT,PIAUÍ,NORDESTE,71534
2017,OUT,CEARÁ,NORDESTE,194907
2017,OUT,RIO GRANDE DO NORTE,NORDESTE,51009
2017,OUT,PARAÍBA,NORDESTE,67172
2017,OUT,PERNAMBUCO,NORDESTE,153331
2017,OUT,ALAGOAS,NORDESTE,29941
2017,OUT,SERGIPE,NORDESTE,42076
2017,OUT,BAHIA,NORDESTE,278146
2017,OUT,AJUSTES,NORDESTE,140000
2017,OUT,MINAS GERAIS,SUDESTE,421395
2017,OUT,ESPÍRITO SANTO,SUDESTE,94810
2017,OUT,RIO DE JANEIRO,SUDESTE,188107
2017,OUT,SÃO PAULO,SUDESTE,795853
2017,OUT,AJUSTES,SUDESTE,420000
2017,OUT,PARANÁ,SUL,288254
2017,OUT,SANTA CATARINA,SUL,244227
2017,OUT,RIO GRANDE DO SUL,SUL,208299
2017,OUT,AJUSTES,SUL,5000
2017,OUT,MATO GROSSO DO SUL,CENTRO-OESTE,71851
2017,OUT,MATO GROSSO,CENTRO-OESTE,123201
2017,OUT,GOIÁS,CENTRO-OESTE,210984
2017,OUT,DISTRITO FEDERAL,CENTRO-OESTE,57520
2017,NOV,RONDÔNIA,NORTE,33527
2017,NOV,ACRE,NORTE,12754
2017,NOV,AMAZONAS,NORTE,47026
2017,NOV,RORAIMA,NORTE,9161
2017,NOV,PARÁ,NORTE,135172
2017,NOV,AMAPÁ,NORTE,11876
2017,NOV,TOCANTINS,NORTE,40896
2017,NOV,MARANHÃO,NORDESTE,79514
2017,NOV,PIAUÍ,NORDESTE,70320
2017,NOV,CEARÁ,NORDESTE,179505
2017,NOV,RIO GRANDE DO NORTE,NORDESTE,48874
2017,NOV,PARAÍBA,NORDESTE,64220
2017,NOV,PERNAMBUCO,NORDESTE,152600
2017,NOV,ALAGOAS,NORDESTE,28977
2017,NOV,SERGIPE,NORDESTE,39875
2017,NOV,BAHIA,NORDESTE,257458
2017,NOV,AJUSTES,NORDESTE,140000
2017,NOV,MINAS GERAIS,SUDESTE,413641
2017,NOV,ESPÍRITO SANTO,SUDESTE,93446
2017,NOV,RIO DE JANEIRO,SUDESTE,193661
2017,NOV,SÃO PAULO,SUDESTE,804767
2017,NOV,AJUSTES,SUDESTE,398000
2017,NOV,PARANÁ,SUL,301687
2017,NOV,SANTA CATARINA,SUL,263751
2017,NOV,RIO GRANDE DO SUL,SUL,238414
2017,NOV,AJUSTES,SUL,5000
2017,NOV,MATO GROSSO DO SUL,CENTRO-OESTE,71187
2017,NOV,MATO GROSSO,CENTRO-OESTE,112725
2017,NOV,GOIÁS,CENTRO-OESTE,189889
